Temperature,RH,Ws,Wind_Direction,Rain,Rain_3D_Sum,Rain_7D_Sum,Temp_3D_Max,RH_3D_Mean,Dryness_Index,VPD,Surface_Temp,Soil_Temp,Soil_Moisture,Dew_Point,Pressure,Evapotranspiration,is_day,month_sin,month_cos,hour_sin,hour_cos,NDVI,Fuel_Type_Conifer,Resin_Ignition_Potential,Nearest_Fire_Dist_KM,Wind_Fire_Vector_Alignment,is_fire
45.2,83.33,27.26,70.1,0.0,0.0,0.0,47.84,83.33,0.542,1.6139,53.6,45.2,0.01,19.95,1005.3,7.85,1,-0.866,-0.5,0.2588,-0.9659,0.026,0.0,0.0,100.0,180.0,0
38.56,39.8,12.31,209.5,0.0,0.0,0.0,39.92,39.8,0.969,4.1111,47.08,38.56,0.01,24.05,1015.0,1.02,1,-0.5,-0.866,-0.2588,-0.9659,0.006,0.0,0.0,100.0,180.0,0
32.04,30.07,21.88,129.4,0.13,0.74,4.62,33.71,35.12,1.065,3.332,33.14,35.71,0.152,16.86,1009.6,3.73,0,0.0,-1.0,-1.0,-0.0,0.377,0.127,0.0495,26.22,51.7,0
36.61,16.55,36.82,254.8,0.0,0.1,0.15,36.78,20.68,2.213,5.1263,45.24,45.41,0.071,7.99,1002.3,6.98,1,-0.866,-0.5,-0.7071,-0.7071,0.528,0.614,0.6772,1.88,10.6,1
49.5,43.22,6.08,41.2,0.0,0.0,0.0,50.76,43.22,1.145,6.8333,54.42,49.5,0.0,16.5,1019.3,5.65,0,1.0,0.0,0.7071,0.7071,0.025,0.0,0.0,100.0,180.0,0
40.65,9.23,19.02,14.3,0.0,0.0,0.0,41.92,9.23,4.403,6.9291,45.53,40.65,0.0,22.11,1012.2,7.44,1,0.866,0.5,-0.866,0.5,0.032,0.0,0.0,100.0,180.0,0
31.84,31.56,17.77,174.2,1.14,0.76,13.03,31.5,34.07,1.009,3.2243,35.35,34.1,0.145,19.32,1012.8,4.18,1,-1.0,-0.0,0.5,-0.866,0.383,0.301,0.1126,22.03,45.1,0
12.97,86.55,12.6,113.5,1.44,10.47,5.4,11.86,93.64,0.15,0.2011,14.38,14.21,0.314,7.77,1013.8,2.28,0,0.866,-0.5,-1.0,-0.0,0.303,0.249,0.0112,72.15,140.0,0
13.39,70.2,14.45,221.9,1.86,2.37,3.02,12.7,77.32,0.191,0.4579,12.14,12.97,0.234,5.6,1019.0,1.68,0,-0.5,0.866,-1.0,-0.0,0.153,0.01,0.0003,107.17,128.3,0
32.07,42.33,15.74,164.0,0.5,1.54,9.16,31.91,41.97,0.758,2.7527,34.07,32.12,0.096,14.86,1016.9,5.67,1,-1.0,-0.0,-0.866,-0.5,0.452,0.403,0.1348,33.14,44.5,1
29.69,34.59,21.36,73.4,0.34,0.32,2.23,31.28,40.42,0.858,2.7262,34.03,31.53,0.162,17.19,1018.0,4.53,1,0.0,-1.0,0.7071,-0.7071,0.28,0.427,0.0997,20.89,56.8,0
48.14,18.8,21.83,92.8,0.0,0.0,0.0,50.41,18.8,2.561,9.1298,59.45,48.14,0.01,19.65,1016.2,9.93,0,0.5,-0.866,-0.7071,0.7071,0.008,0.0,0.0,100.0,180.0,0
34.33,24.96,17.63,316.4,0.0,0.01,0.57,36.67,26.88,1.375,4.0661,47.96,40.18,0.073,9.43,1006.3,8.48,1,-0.866,-0.5,0.0,-1.0,0.772,0.59,0.6016,9.51,6.3,1
43.53,14.81,44.98,18.7,0.0,0.09,0.31,43.85,18.19,2.939,7.5649,55.9,50.86,0.069,18.2,1000.6,11.79,1,-0.5,-0.866,0.0,-1.0,0.811,0.555,1.2401,8.63,6.8,1
41.75,24.7,18.15,195.2,0.0,0.2,0.4,42.59,27.61,1.69,6.0923,53.18,47.61,0.012,13.16,1008.1,9.26,1,-0.5,-0.866,-0.5,-0.866,0.842,0.301,0.4114,5.91,6.3,1
12.48,67.29,14.21,302.7,2.1,6.01,3.47,10.77,74.41,0.185,0.4733,13.69,12.62,0.296,8.56,1017.2,0.92,0,0.866,0.5,0.7071,0.7071,0.238,0.206,0.009,86.46,124.0,0
42.75,23.06,17.67,308.1,0.0,0.09,0.79,43.99,26.59,1.854,6.562,54.93,51.87,0.052,13.43,997.5,8.0,1,-0.5,-0.866,0.0,-1.0,0.604,0.582,0.6244,5.24,24.2,1
44.17,9.56,32.35,160.9,0.0,0.09,1.11,45.5,12.78,4.622,8.3029,57.15,52.73,0.029,18.37,1009.9,7.9,1,-0.5,-0.866,-0.9659,-0.2588,0.644,0.712,1.9168,1.39,11.8,1
36.3,42.05,28.52,322.4,0.0,0.0,0.0,39.3,42.05,0.863,3.4996,43.65,36.3,0.01,9.95,1007.2,10.69,1,-1.0,-0.0,0.0,1.0,0.027,0.0,0.0,100.0,180.0,0
41.29,11.9,28.36,93.3,0.0,0.39,0.22,43.75,13.81,3.471,6.9586,47.53,48.84,0.049,13.92,1002.9,11.53,1,-0.866,-0.5,-0.9659,-0.2588,0.748,0.44,1.0533,1.84,17.2,1
29.98,42.7,15.64,343.7,0.15,0.61,1.91,30.16,43.13,0.702,2.4278,34.5,31.26,0.14,18.5,1012.9,5.62,1,0.0,-1.0,0.0,-1.0,0.311,0.17,0.0361,25.72,38.6,0
37.81,62.71,29.34,232.9,0.0,0.0,0.0,39.68,62.71,0.603,2.4447,38.6,37.81,0.0,17.46,1012.7,13.77,1,-0.866,0.5,0.0,-1.0,0.013,0.0,0.0,100.0,180.0,0
39.13,78.81,13.37,240.1,0.0,0.0,0.0,39.79,78.81,0.496,1.4915,40.68,39.13,0.0,15.54,1015.4,3.04,1,-0.0,1.0,-0.866,0.5,0.005,0.0,0.0,100.0,180.0,0
5.45,46.44,2.64,126.0,2.26,0.13,1.2,5.62,52.47,0.117,0.4821,6.26,4.65,0.271,3.66,1014.2,1.74,0,0.5,0.866,-0.9659,-0.2588,0.593,0.014,0.0009,91.82,134.1,0
50.14,11.92,24.1,20.1,0.0,0.0,0.0,52.52,11.92,4.205,10.9409,53.91,50.14,0.01,16.86,1014.2,9.09,1,-0.866,-0.5,0.7071,0.7071,0.02,0.0,0.0,100.0,180.0,0
38.69,22.82,17.54,124.5,0.0,0.2,0.21,39.25,24.42,1.696,5.3063,47.41,46.48,0.029,13.27,995.0,10.22,1,-0.866,-0.5,-0.7071,-0.7071,0.6,0.719,0.7012,1.96,12.6,1
36.26,24.77,38.93,236.2,0.0,0.21,0.02,37.76,29.19,1.464,4.5324,49.34,40.95,0.033,11.84,997.9,7.19,1,-0.866,-0.5,-0.5,-0.866,0.651,0.647,0.592,6.12,0.1,1
13.22,66.26,13.52,182.4,2.76,5.8,0.84,11.65,70.51,0.2,0.5126,13.15,13.72,0.372,9.04,1018.2,2.88,0,-0.5,0.866,0.0,-1.0,0.115,0.284,0.0064,124.27,162.5,0
36.47,7.63,14.06,112.0,0.0,0.0,0.0,36.59,7.63,4.777,5.6309,42.73,36.47,0.01,24.3,1005.4,6.19,0,1.0,0.0,0.0,1.0,0.04,0.0,0.0,100.0,180.0,0
32.39,30.32,14.27,145.9,0.79,4.3,5.3,32.31,32.98,1.069,3.3874,34.62,35.29,0.108,17.11,1009.9,3.93,1,-1.0,-0.0,-0.9659,-0.2588,0.239,0.416,0.103,12.49,62.8,0
29.32,30.29,21.05,229.8,2.71,4.82,3.55,30.86,30.99,0.968,2.8434,32.23,31.43,0.091,17.07,1016.6,4.63,1,-0.5,-0.866,-0.7071,-0.7071,0.256,0.225,0.0539,30.58,55.7,0
36.9,18.05,16.18,125.0,0.0,0.04,0.04,37.98,20.13,2.044,5.1153,42.32,46.04,0.021,14.55,999.6,8.84,1,-0.866,-0.5,-0.866,-0.5,0.52,0.502,0.5064,0.91,10.3,1
41.42,8.46,38.93,354.6,0.0,0.01,0.08,43.09,11.43,4.896,7.2807,51.26,49.41,0.069,13.74,1008.1,8.22,1,-0.866,-0.5,-0.5,-0.866,0.71,0.916,2.8474,6.14,8.8,1
9.01,79.78,11.19,55.1,4.11,8.35,54.54,7.16,86.89,0.113,0.2323,9.95,9.99,0.279,5.72,1014.6,1.08,0,0.866,0.5,-1.0,-0.0,0.511,0.241,0.0137,96.45,119.6,0
16.51,74.4,8.96,264.9,4.51,1.9,1.9,14.7,82.62,0.222,0.4811,17.29,18.11,0.445,9.21,1019.1,2.97,1,0.866,0.5,0.7071,0.7071,0.274,0.086,0.0052,99.95,163.6,0
21.92,70.44,2.57,127.7,2.36,9.31,19.32,20.78,80.2,0.311,0.7778,22.13,20.23,0.319,19.7,1015.5,1.54,0,0.5,-0.866,0.866,0.5,0.404,0.012,0.0015,125.74,115.4,0
33.24,14.88,5.44,357.7,0.0,0.0,0.0,34.77,14.88,2.234,4.3385,39.8,33.24,0.01,16.25,1013.7,13.23,0,0.866,-0.5,0.2588,0.9659,0.032,0.0,0.0,100.0,180.0,0
36.66,17.05,40.93,46.1,0.0,0.05,0.11,39.42,17.34,2.149,5.1076,45.43,41.13,0.06,7.59,1004.2,9.63,1,-0.866,-0.5,0.0,-1.0,0.742,0.847,1.2763,5.55,8.8,1
41.38,54.19,10.22,41.8,0.0,0.0,0.0,42.59,54.19,0.764,3.6356,42.01,41.38,0.0,12.01,1008.8,12.57,0,0.866,0.5,-0.9659,-0.2588,0.026,0.0,0.0,100.0,180.0,0
5.05,78.75,13.96,2.9,1.24,0.36,23.92,3.33,84.65,0.064,0.1859,3.12,4.29,0.371,0.24,1024.6,0.33,0,-0.5,0.866,0.7071,0.7071,0.206,0.289,0.0038,92.44,168.2,0
28.77,38.49,12.38,290.2,0.25,0.23,0.27,28.07,36.74,0.747,2.4307,33.07,30.56,0.164,12.13,1011.8,5.78,1,-0.5,-0.866,0.0,-1.0,0.23,0.419,0.0703,10.12,35.4,0
42.07,40.04,28.78,126.9,0.0,0.0,0.0,44.96,40.04,1.051,4.9337,43.2,42.07,0.0,11.29,1017.4,11.23,1,-0.0,1.0,0.0,-1.0,0.016,0.0,0.0,100.0,180.0,0
31.28,62.45,7.34,6.4,0.0,0.0,0.0,32.26,62.45,0.501,1.7146,41.25,31.28,0.01,11.52,1018.2,4.45,1,0.5,-0.866,-0.866,-0.5,0.015,0.0,0.0,100.0,180.0,0
45.55,67.27,27.39,8.4,0.0,0.0,0.0,46.3,67.27,0.677,3.2263,57.61,45.55,0.01,31.44,1018.5,10.69,1,0.5,-0.866,0.2588,-0.9659,0.027,0.0,0.0,100.0,180.0,0
30.1,40.32,13.04,161.5,0.02,1.25,3.67,31.55,44.09,0.746,2.5466,33.56,32.57,0.18,19.55,1017.4,5.04,1,-1.0,-0.0,-1.0,-0.0,0.439,0.178,0.057,21.88,55.3,1
14.06,76.29,12.9,69.8,1.75,10.94,21.85,11.73,82.36,0.184,0.3804,15.93,13.76,0.394,9.47,1018.7,0.89,0,-0.866,0.5,0.866,0.5,0.23,0.053,0.0022,131.03,151.1,0
29.75,33.48,17.76,41.6,0.09,0.39,0.88,29.25,37.44,0.889,2.783,33.98,31.69,0.157,12.79,1008.5,4.44,1,-0.866,-0.5,0.5,-0.866,0.488,0.153,0.0645,10.32,59.9,0
19.96,64.06,13.56,70.8,0.53,3.49,13.16,20.91,69.44,0.312,0.8383,20.06,20.19,0.418,17.95,1015.9,0.02,1,0.5,-0.866,0.9659,-0.2588,0.323,0.226,0.0224,141.63,173.1,0
31.01,34.25,18.04,91.3,0.2,0.18,2.62,31.24,38.35,0.905,2.9546,35.73,33.9,0.155,15.6,1014.7,5.37,0,0.0,-1.0,-0.2588,-0.9659,0.34,0.189,0.0567,12.86,69.0,0
43.77,17.97,17.2,57.2,0.0,0.16,0.49,43.97,20.67,2.436,7.3755,54.5,50.44,0.055,20.73,995.4,7.37,1,-0.866,-0.5,-0.9659,-0.2588,0.44,0.523,0.531,7.78,8.0,1
33.99,38.49,13.59,337.0,0.19,0.47,0.21,34.28,36.71,0.883,3.2709,37.81,34.11,0.139,18.0,1012.6,5.58,1,0.0,-1.0,0.2588,-0.9659,0.436,0.198,0.0743,30.44,65.4,0
33.14,21.04,31.61,186.3,0.0,0.02,0.14,35.59,25.22,1.575,4.002,38.82,37.14,0.053,5.11,1005.7,7.51,1,-0.5,-0.866,0.0,-1.0,0.506,0.6,0.4563,10.0,5.5,1
32.36,40.27,12.57,30.1,0.0,0.0,0.0,34.27,40.27,0.804,2.899,46.68,32.36,0.01,13.81,1013.1,14.64,1,-0.866,0.5,0.5,-0.866,0.011,0.0,0.0,100.0,180.0,0
5.43,87.62,7.82,159.6,1.5,2.39,24.64,4.53,97.34,0.062,0.1113,4.52,6.63,0.442,3.83,1018.1,0.95,0,-0.866,0.5,0.7071,0.7071,0.563,0.134,0.0046,96.58,105.1,0
31.15,31.18,18.29,236.1,0.54,0.22,3.81,30.92,35.57,0.999,3.1188,34.63,34.94,0.13,19.94,1011.2,4.03,1,0.0,-1.0,-0.2588,-0.9659,0.3,0.329,0.0958,16.43,26.4,1
30.38,30.82,21.59,139.3,0.0,0.13,0.8,31.87,30.5,0.986,3.0001,34.73,33.89,0.11,16.47,1012.5,3.89,1,0.0,-1.0,-0.9659,0.2588,0.285,0.259,0.0707,18.18,39.3,0
38.95,69.53,9.23,337.6,0.0,0.0,0.0,40.42,69.53,0.56,2.1248,50.71,38.95,0.01,15.03,1016.6,5.78,1,0.0,-1.0,0.7071,0.7071,0.027,0.0,0.0,100.0,180.0,0
36.77,54.07,9.98,252.7,0.0,0.0,0.0,36.8,54.07,0.68,2.8463,46.42,36.77,0.0,20.46,1013.9,1.12,0,0.0,-1.0,0.866,-0.5,0.03,0.0,0.0,100.0,180.0,0
31.03,31.9,20.7,74.5,0.4,0.47,4.61,31.42,34.9,0.973,3.0642,32.77,31.62,0.107,20.5,1013.0,6.0,0,-1.0,-0.0,-0.9659,-0.2588,0.375,0.142,0.0502,21.85,56.7,0
40.23,24.11,23.65,26.7,0.0,0.0,0.0,41.54,24.11,1.669,5.666,51.98,40.23,0.0,8.89,1011.4,1.27,0,-0.866,-0.5,-0.9659,-0.2588,0.004,0.0,0.0,100.0,180.0,0
10.6,72.02,6.18,177.7,0.16,1.04,11.46,9.71,71.54,0.147,0.3577,10.91,9.34,0.226,6.82,1014.5,0.07,0,0.5,0.866,-0.5,-0.866,0.574,0.168,0.014,94.57,82.3,0
44.41,24.05,30.99,6.5,0.0,0.11,0.0,46.5,26.48,1.847,7.0588,52.67,53.15,0.07,21.61,1008.5,6.1,1,-0.5,-0.866,-0.7071,-0.7071,0.582,0.395,0.4073,2.07,15.9,1
32.93,32.01,20.13,167.2,0.06,7.01,3.21,32.66,38.33,1.029,3.4059,35.44,34.95,0.15,17.37,1015.0,3.73,0,-1.0,-0.0,-1.0,-0.0,0.38,0.134,0.0507,17.44,37.7,1
7.64,78.53,9.69,78.5,1.39,13.14,19.33,7.45,80.21,0.097,0.2248,6.31,8.48,0.379,2.3,1012.9,2.81,0,0.866,-0.5,0.0,-1.0,0.506,0.126,0.0061,125.56,114.8,0
8.16,54.14,10.82,235.7,14.44,6.08,16.76,6.49,53.35,0.151,0.4974,8.09,8.05,0.354,3.94,1023.3,1.6,0,0.866,0.5,0.2588,0.9659,0.233,0.074,0.0025,114.04,159.5,0
20.53,50.1,4.26,203.0,1.42,6.26,15.01,19.73,52.41,0.41,1.2058,21.46,19.9,0.244,14.77,1017.5,2.02,1,1.0,0.0,0.9659,-0.2588,0.397,0.081,0.0129,117.53,115.6,0
33.57,34.0,16.36,94.6,0.08,0.16,1.32,34.69,35.94,0.987,3.4283,34.78,36.78,0.1,16.3,1012.3,4.8,1,0.0,-1.0,0.5,-0.866,0.299,0.274,0.0785,24.02,54.4,0
33.6,71.56,19.52,108.7,0.0,0.0,0.0,34.31,71.56,0.469,1.479,39.91,33.6,0.0,5.19,1018.6,0.45,1,-0.5,0.866,-1.0,-0.0,0.008,0.0,0.0,100.0,180.0,0
25.51,76.03,2.61,56.8,0.0,0.0,0.0,28.19,76.03,0.336,0.7827,30.57,25.51,0.0,7.32,1006.7,4.77,0,-1.0,-0.0,0.5,-0.866,0.01,0.0,0.0,100.0,180.0,0
29.2,45.91,12.62,165.4,0.01,1.9,4.07,29.42,44.14,0.636,2.1917,31.57,32.36,0.143,19.18,1008.6,5.74,1,0.0,-1.0,0.0,-1.0,0.487,0.368,0.1116,33.22,52.2,0
40.6,13.93,28.57,161.5,0.0,0.1,0.04,43.57,18.79,2.914,6.554,47.26,44.34,0.029,12.03,996.0,6.01,1,-0.5,-0.866,-0.866,-0.5,0.574,0.559,0.8723,8.55,2.3,1
36.94,17.66,34.86,101.3,0.0,0.0,0.21,39.63,22.03,2.093,5.1511,49.37,44.01,0.074,16.16,1006.2,7.88,1,-0.866,-0.5,-0.2588,-0.9659,0.832,0.43,0.7093,0.74,6.5,1
32.26,83.27,7.93,185.3,0.0,0.0,0.0,33.65,83.27,0.387,0.8072,36.25,32.26,0.0,6.02,1014.7,7.66,1,0.5,-0.866,-0.7071,0.7071,0.017,0.0,0.0,100.0,180.0,0
6.86,64.84,7.67,202.6,4.62,0.88,7.13,4.46,63.22,0.106,0.3488,6.86,6.96,0.305,1.15,1021.8,2.97,0,-0.5,0.866,0.0,-1.0,0.529,0.209,0.0115,66.17,143.2,0
30.83,30.31,20.59,192.3,0.08,0.11,0.3,32.5,35.5,1.017,3.1,32.89,34.51,0.149,17.12,1014.8,5.42,0,-1.0,-0.0,0.0,-1.0,0.353,0.128,0.0443,28.46,26.6,0
32.8,38.49,16.3,157.4,0.24,3.61,0.35,32.31,41.45,0.852,3.0593,36.86,33.04,0.167,19.98,1009.8,4.32,1,0.0,-1.0,-0.9659,-0.2588,0.475,0.172,0.068,23.32,26.1,1
32.13,83.86,7.14,236.3,0.0,0.0,0.0,33.26,83.86,0.383,0.773,38.72,32.13,0.01,13.92,1017.6,1.05,0,-0.5,-0.866,-0.866,-0.5,0.004,0.0,0.0,100.0,180.0,0
38.67,11.18,17.36,357.1,0.0,0.05,0.06,38.72,15.19,3.459,6.0994,50.57,48.07,0.011,17.94,1007.6,8.4,1,-0.866,-0.5,0.0,-1.0,0.788,0.603,1.5081,4.29,12.6,1
32.9,35.04,10.6,265.6,0.24,0.06,3.36,33.18,34.08,0.939,3.2491,34.06,36.22,0.135,17.29,1016.9,3.85,1,-0.5,-0.866,0.0,-1.0,0.349,0.187,0.0598,26.53,28.6,0
28.74,30.78,16.28,141.8,0.3,2.09,6.69,27.94,31.89,0.934,2.7305,32.3,29.56,0.18,16.78,1011.5,3.18,0,-0.5,-0.866,0.2588,-0.9659,0.348,0.372,0.1168,26.67,55.9,0
37.17,18.78,13.4,76.2,0.0,0.0,0.0,38.54,18.78,1.98,5.1449,41.08,37.17,0.0,6.35,1017.6,6.15,1,0.0,-1.0,-0.9659,-0.2588,0.018,0.0,0.0,100.0,180.0,0
32.17,33.37,18.76,160.4,0.1,0.34,0.23,32.69,37.18,0.964,3.1993,37.02,35.69,0.101,17.38,1016.9,5.14,1,-0.866,-0.5,0.2588,-0.9659,0.397,0.327,0.1213,13.28,49.5,0
44.69,21.25,43.89,38.9,0.0,0.06,0.04,45.47,21.94,2.103,7.4273,53.98,54.36,0.026,22.33,1000.2,6.17,1,-0.866,-0.5,-0.9659,-0.2588,0.552,0.743,0.8234,3.89,2.5,1
18.43,61.91,6.75,133.0,3.92,0.37,7.64,16.47,66.17,0.298,0.8076,18.94,16.59,0.391,14.15,1019.2,0.98,0,0.866,0.5,0.2588,0.9659,0.109,0.279,0.0089,105.42,156.9,0
50.48,8.32,28.05,342.6,0.0,0.0,0.0,53.37,8.32,6.063,11.5794,51.78,50.48,0.0,30.55,1009.4,3.49,1,1.0,0.0,-0.866,-0.5,0.024,0.0,0.0,100.0,180.0,0
19.25,45.87,14.27,14.6,1.08,5.77,14.85,16.44,53.89,0.42,1.2082,17.62,20.78,0.26,13.32,1017.0,1.16,1,-0.866,0.5,-0.7071,0.7071,0.577,0.097,0.023,96.0,154.7,0
5.18,85.69,12.83,267.0,0.23,13.19,31.94,3.51,95.55,0.06,0.1264,6.57,3.38,0.18,2.02,1018.1,1.03,1,0.866,-0.5,-0.2588,0.9659,0.464,0.233,0.0065,103.19,119.2,0
44.64,21.59,28.54,275.2,0.0,0.02,0.07,45.07,24.52,2.068,7.375,58.18,49.55,0.067,17.0,997.6,6.34,1,-0.866,-0.5,-0.5,-0.866,0.797,0.406,0.6388,9.75,10.4,1
43.3,23.59,23.22,165.7,0.0,0.01,0.35,44.3,27.32,1.835,6.7052,55.69,47.25,0.045,16.63,998.1,10.06,1,-0.866,-0.5,-0.866,-0.5,0.381,0.601,0.4027,6.76,20.1,1
39.94,21.6,24.74,193.9,0.0,0.04,0.13,42.6,22.65,1.849,5.7637,46.89,43.95,0.025,10.51,1001.1,10.1,1,-0.866,-0.5,0.0,-1.0,0.415,0.583,0.4271,6.96,19.6,1
31.06,24.68,22.81,161.2,0.0,0.0,0.0,32.41,24.68,1.258,3.3957,33.51,31.06,0.0,14.49,1009.6,14.97,0,0.0,-1.0,-0.7071,0.7071,0.031,0.0,0.0,100.0,180.0,0
31.98,33.21,12.24,333.4,0.1,0.61,0.87,31.52,35.21,0.963,3.1724,33.54,32.16,0.149,18.25,1014.1,3.8,1,-0.5,-0.866,-0.2588,-0.9659,0.313,0.209,0.0611,32.69,44.1,0
47.49,65.07,2.07,98.7,0.0,0.0,0.0,49.23,65.07,0.73,3.7996,48.16,47.49,0.0,34.53,1005.4,9.4,1,0.0,-1.0,-0.866,-0.5,0.007,0.0,0.0,100.0,180.0,0
32.12,45.84,13.15,162.3,0.58,0.38,8.36,33.77,46.47,0.701,2.5929,35.5,35.36,0.12,19.23,1017.6,3.24,0,-0.5,-0.866,-0.866,-0.5,0.467,0.174,0.0559,27.43,64.1,0
17.9,81.05,1.27,236.2,0.83,29.23,0.51,17.01,86.94,0.221,0.3887,19.02,18.52,0.339,12.58,1017.8,2.38,0,1.0,0.0,0.7071,0.7071,0.309,0.07,0.0047,132.44,121.4,0
12.59,77.66,2.55,25.3,0.73,4.44,0.88,12.38,75.89,0.162,0.3259,11.34,13.55,0.18,11.38,1018.5,1.5,0,0.866,0.5,0.2588,-0.9659,0.396,0.145,0.0092,73.77,80.3,0
41.43,73.66,20.41,89.3,0.0,0.0,0.0,42.73,73.66,0.562,2.0962,49.5,41.43,0.0,18.38,1015.1,7.07,0,0.866,-0.5,-0.9659,0.2588,0.021,0.0,0.0,100.0,180.0,0
42.92,21.35,25.17,219.0,0.0,0.0,0.0,43.04,21.35,2.011,6.7667,54.8,42.92,0.01,25.04,1007.3,0.52,0,-1.0,-0.0,0.0,1.0,0.022,0.0,0.0,100.0,180.0,0
32.29,68.22,29.04,248.0,0.0,0.0,0.0,34.95,68.22,0.473,1.5361,46.15,32.29,0.01,1.34,1006.0,8.38,1,-1.0,-0.0,-0.866,0.5,0.023,0.0,0.0,100.0,180.0,0
16.12,67.22,4.45,169.6,1.83,7.59,6.78,13.18,71.8,0.24,0.6007,14.39,16.84,0.396,14.3,1013.0,2.91,1,0.866,0.5,-0.9659,-0.2588,0.429,0.133,0.0135,108.04,148.2,0
32.22,49.51,19.18,165.3,0.11,0.52,0.78,33.32,50.54,0.651,2.4306,33.24,35.36,0.122,20.71,1012.6,3.32,1,0.0,-1.0,0.0,-1.0,0.218,0.497,0.0692,10.97,54.8,0
36.2,48.62,5.15,321.1,0.0,0.0,0.0,38.63,48.62,0.745,3.0865,44.53,36.2,0.01,15.21,1014.9,7.71,1,0.866,-0.5,-0.9659,0.2588,0.03,0.0,0.0,100.0,180.0,0
47.85,24.1,21.41,10.3,0.0,0.0,0.0,48.92,24.1,1.985,8.4092,52.55,47.85,0.01,32.35,1013.2,6.15,1,-0.5,0.866,0.7071,-0.7071,0.034,0.0,0.0,100.0,180.0,0
11.59,89.71,7.28,241.2,3.17,0.27,2.24,9.82,91.01,0.129,0.1405,12.78,11.13,0.198,8.41,1024.4,2.37,1,0.5,-0.866,-0.9659,-0.2588,0.475,0.027,0.0017,92.01,150.9,0
50.35,13.43,19.33,112.8,0.0,0.0,0.0,50.52,13.43,3.747,10.8645,59.22,50.35,0.01,38.71,1017.5,9.31,0,0.0,-1.0,0.866,-0.5,0.016,0.0,0.0,100.0,180.0,0
34.37,24.37,6.54,38.1,0.0,0.0,0.0,36.62,24.37,1.411,4.1076,43.07,34.37,0.01,20.26,1007.6,13.4,1,1.0,0.0,0.9659,0.2588,0.019,0.0,0.0,100.0,180.0,0
28.33,43.17,18.93,247.3,0.46,0.03,1.57,27.86,44.55,0.656,2.1894,30.72,28.91,0.149,17.68,1010.4,3.64,0,-1.0,-0.0,-0.2588,-0.9659,0.314,0.148,0.0298,16.2,66.9,0
40.86,75.88,27.88,12.2,0.0,0.0,0.0,41.53,75.88,0.538,1.8622,51.41,40.86,0.01,13.78,1018.9,6.87,0,-0.866,0.5,0.2588,0.9659,0.026,0.0,0.0,100.0,180.0,0
8.28,68.3,10.98,183.6,0.89,1.26,15.32,7.67,76.47,0.121,0.3465,7.45,9.54,0.395,3.55,1015.4,1.61,1,0.5,0.866,-0.2588,0.9659,0.236,0.198,0.0056,101.76,123.0,0
30.69,39.95,11.64,293.1,0.2,5.72,5.24,31.01,39.5,0.768,2.6498,32.3,33.81,0.094,18.86,1010.6,4.58,1,-0.866,-0.5,-0.7071,-0.7071,0.495,0.382,0.1419,27.76,28.1,0
14.02,88.96,14.29,3.5,2.04,4.42,50.7,13.09,89.17,0.158,0.1767,14.7,15.74,0.202,8.94,1022.7,1.69,0,0.866,0.5,-1.0,-0.0,0.412,0.218,0.014,81.86,86.8,0
41.74,21.41,32.77,282.8,0.0,0.07,0.07,44.23,22.33,1.95,6.3557,54.23,49.21,0.069,18.87,1008.1,6.23,1,-0.5,-0.866,-0.866,-0.5,0.462,0.677,0.5831,6.99,24.1,1
32.21,32.41,21.94,111.3,0.61,0.63,2.28,32.19,35.12,0.994,3.2528,35.01,34.9,0.097,21.62,1009.6,4.59,0,0.0,-1.0,-1.0,-0.0,0.286,0.357,0.0986,22.2,41.4,0
40.0,11.75,15.77,78.9,0.0,0.08,0.4,40.04,14.28,3.405,6.5102,49.68,49.41,0.036,11.65,1001.2,9.71,1,-0.866,-0.5,-0.9659,-0.2588,0.78,0.628,1.5373,7.88,7.4,1
41.35,16.03,35.3,148.2,0.0,0.19,0.05,43.0,16.73,2.58,6.654,49.12,50.36,0.056,18.6,1001.1,7.41,1,-0.5,-0.866,-0.5,-0.866,0.666,0.669,1.0829,3.76,15.6,1
22.66,48.18,10.09,12.1,0.72,7.19,8.92,20.5,53.45,0.47,1.4261,22.29,21.44,0.383,21.09,1013.8,1.91,1,1.0,0.0,1.0,0.0,0.374,0.109,0.0188,88.55,157.6,0
33.49,12.63,18.66,320.5,0.0,0.15,0.28,35.13,15.57,2.652,4.5167,42.26,41.27,0.062,8.74,1005.5,6.38,1,-0.5,-0.866,-0.7071,-0.7071,0.425,0.718,0.7504,9.84,8.7,1
39.88,40.67,20.19,315.2,0.0,0.0,0.0,40.59,40.67,0.981,4.3484,48.08,39.88,0.0,26.64,1010.2,3.01,1,-0.5,0.866,-0.2588,-0.9659,0.016,0.0,0.0,100.0,180.0,0
28.71,32.29,15.21,274.9,0.05,1.68,8.38,30.49,37.74,0.889,2.6662,31.51,31.31,0.098,14.49,1008.9,4.8,1,0.0,-1.0,-0.2588,-0.9659,0.491,0.482,0.204,11.33,48.0,0
33.32,17.86,44.85,47.3,0.0,0.11,0.56,34.34,19.47,1.865,4.2054,42.84,36.91,0.026,4.24,1009.3,7.79,1,-0.866,-0.5,-0.7071,-0.7071,0.847,0.57,0.8534,1.51,9.2,1
